index,job title,salary estimate,job description,rating,company name,location,headquarters,size,founded,type of ownership,industry,sector,revenue,competitors
584.0,Senior Machine Learning Engineer,$138K-$158K (Glassdoor est.),978f4c3569b9bb55ca2b0d2140a6aa186c1c96da355ab97974fc9230915ebe5f,5.0,f68ebff8d696dae161518e4fcf38f74a4fb0bfdc042499dfb61b303db9fb06cc,"Raleigh, NC","Indianapolis, IN",7.0,2016.0,2.0,Enterprise Software & Network Solutions,Information Technology,13.0,-1
585.0,"Sr. Research Associate/ Scientist, NGS prep & Molecular Genomics",$138K-$158K (Glassdoor est.),c64ab14ce798d99914c514df7f879ac09dbebc402993f9c085577a183ac64144,4.4,328e49c6d4875de58df7fad2723bcab7c20dffc1b4cf045f9338fe7dce6d1568,"New Bedford, MA","Bedford, MA",7.0,-1.0,3.0,-1,-1,13.0,-1
586.0,Data Engineer,$138K-$158K (Glassdoor est.),5aa0f83ed3b2ccbea31d125f4d638c762256fc060e99c774c2839279d2768d65,3.4,642a57af39483f6141a08c82fe79f64ea69c05b2c0366e9407d3458fdcba8bec,"Chicago, IL","Chicago, IL",7.0,1992.0,2.0,Advertising & Marketing,Business Services,2.0,-1
587.0,Developer III - Data Science,$138K-$158K (Glassdoor est.),aab7b545db0d52019692ce4e1a6b8551e3e1d59d19869f0cd12b6d4da6f1f53d,3.3,66f1f6230ba9c420aebca582011ecc8e497a4b9d97824f5411511335a6ae2501,"Rancho Cucamonga, CA","Rancho Cucamonga, CA",3.0,1996.0,3.0,Health Care Services & Hospitals,Health Care,0.0,-1
588.0,Senior Data Engineer,$138K-$158K (Glassdoor est.),5bcaa3179013733d28017dfd45ace2ff8d33e144da1b1e203af8fd6c819fa1da,2.9,339e2d5a7071c9ab29ec290965735f4eee1c62cbf5763fcf171c789ae1c8343c,"New York, NY","New York, NY",7.0,1998.0,2.0,Advertising & Marketing,Business Services,13.0,"Commerce Signals, Cardlytics, Yodlee"
589.0,Hydrogen/Tritium Materials Scientist (Experienced),$138K-$158K (Glassdoor est.),c534ffa9c2d1281542082a05cb99a092ec242d3bcf6e0fba37e49e2b01af112e,3.8,06cd5617d26f161590223d70f42c3091d3cad3d76ad369ccdce59f70acdf2b32,"Livermore, CA","Albuquerque, NM",2.0,1949.0,5.0,Federal Agencies,Government,5.0,"Los Alamos National Laboratory, Lawrence Livermore National Laboratory"
590.0,Data Engineer,$138K-$158K (Glassdoor est.),37300c25c750f20963eaeaeb3babf8c38a60c8a53f90d6ba016dfabcbb63d4da,3.5,290ed85eb6e03dcab47f02a3b6c23f925899ab894895c31fef3ad21662b249ed,"McLean, VA","Westminster, CO",5.0,-1.0,3.0,Aerospace & Defense,Aerospace & Defense,5.0,-1
591.0,Patient Safety- Associate Data Scientist,$80K-$132K (Glassdoor est.),5fbd2bc7f25cbe98f1b7f9a4ec30e94d61d43a385777c08d4a6f5a6a5b7ce05c,4.0,9742994ee37c26ac9e6ff40c81312af23875968817b887482a23a87960f41774,"Gaithersburg, MD","Cambridge, United Kingdom",2.0,1913.0,3.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.0,"Roche, GlaxoSmithKline, Novartis"
592.0,Senior Data Scientist,$80K-$132K (Glassdoor est.),9ccbad53d8ed3d012299ce03353b24ca82125e51b13276bf20ea70380242836e,4.0,55ac3022e201f2df4536ea09cb52467261ecbeeb385683c0747638d649f8859d,"San Francisco, CA","San Rafael, CA",5.0,1982.0,3.0,Computer Hardware & Software,Information Technology,5.0,-1
593.0,Data Scientist,$80K-$132K (Glassdoor est.),b4d48c34d54bb8d0dc97e8d2c888f08afd44676644755fedd4c36bed80a12143,3.4,d7f168be0d91f1474ad359ad691146a892209f61af35a188b823ef7ff86de79c,"Southfield, MI","Saint Paul, MN",3.0,1998.0,2.0,Construction,"Construction, Repair & Maintenance",4.0,-1
594.0,Data Scientist,$80K-$132K (Glassdoor est.),6451d32fe45c15a4b7dd76febf71660e6e6b88e4d621e37b5e2d81cd4354a895,3.9,93c215d69ea9d31e8debc3d333b5464d20158b05c136645776a45633cbc863fa,"Collegeville, PA","Brentford, United Kingdom",2.0,1830.0,3.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.0,"Pfizer, AstraZeneca, Merck"
595.0,Data Scientist,$80K-$132K (Glassdoor est.),b59700a92efbf48dc2f0ee80f8184d4a1f20fcdb7bb9b38e6c720f36e5fc331f,3.8,a66ae05ef30810a1890ebdd082d10c436a5951bf0289c4457d5fe0a426a86de7,"Washington, DC","Langley, VA",8.0,1947.0,5.0,Federal Agencies,Government,13.0,-1
596.0,Data Scientist,$80K-$132K (Glassdoor est.),45b64db6153fd66f8a95018ee07d7ac36fd3bbb914f43d71a1b961d0d8d5ae3f,4.5,1512cbe0d14e4b371f698c28744edb9d502401bf01f4bb848a763cdd92f337fe,"Chicago, IL","Chicago, IL",4.0,2008.0,2.0,Consulting,Business Services,9.0,-1
597.0,Data Scientist,$80K-$132K (Glassdoor est.),838d31e4a4f77bfb3d208565871a7c99b36b8fc1f47cac88bb5405c3724cb8fa,4.3,3558d09aedc660cc4723c60d30a3da53723f9c597b54a2ae72520e74add00304,"Minneapolis, MN","Minneapolis, MN",7.0,2009.0,2.0,Advertising & Marketing,Business Services,2.0,-1
598.0,Data Scientist,$80K-$132K (Glassdoor est.),71be3735c8fbf812b9fd7e6fa26c336fc86a7250ae0e8129baf11750ead15bf3,3.6,dfd852180479825d1320cce1308fce75480d6fc816ffe5d766cf7496cd388003,"Gahanna, OH","New York, NY",1.0,-1.0,2.0,-1,-1,13.0,-1
599.0,Data Scientist,$80K-$132K (Glassdoor est.),6b6e4eeb2d35b3d98bc4fdc1aa14ab2944c6ffa5720c716e99b5c3d434517107,2.9,83e8da2b5650b8023730db4b0310772459424d6a9c7ac50c1159f4e582cc368e,"Nashville, TN","Nashville, TN",2.0,2005.0,2.0,Health Care Services & Hospitals,Health Care,13.0,-1
600.0,Data Scientist,$80K-$132K (Glassdoor est.),95a15e4d2633b4bf9dac465ffd05ced104ea997b451ac3d2c546514885a9c395,2.9,f4831f413644aa4e3d2b1f683e11e38a8a4a126bc3b07ca43a47d2fdd4383d9d,United States,"Reston, VA",4.0,1985.0,2.0,IT Services,Information Technology,4.0,-1
601.0,Data Scientist,$80K-$132K (Glassdoor est.),0094533b88c70c9e417328a99c0d3d3db48f3cccd40e5cdf884efb4921091966,3.2,d60ae2d442cc8a76590a1fe7d4e3224309c51a14c2fee88d23ae553cabaef4e0,California,"Los Angeles, CA",7.0,2004.0,2.0,Internet,Information Technology,6.0,-1
602.0,Decision Scientist,$80K-$132K (Glassdoor est.),848bd5baf8723a8fd7499d05527f73845b7625036d1cf3811e828b99fcc8f3ec,4.5,3f26da7d3d48d2061d409921529862df389edc1c1e4afe2401e0a6d11794ba32,"Laurel, MD","Laurel, MD",5.0,1942.0,7.0,Aerospace & Defense,Aerospace & Defense,0.0,"MIT Lincoln Laboratory, Lockheed Martin, Northrop Grumman"
603.0,Data Scientist - TS/SCI FSP or CI Required,$80K-$132K (Glassdoor est.),c8fdc15b700a87d64a5addf6d56a410d1d5be311341ec332a7fbc7f6124e8077,5.0,c2fbe84c71acf93080c5fd5817d3af69ec7fef3764d815fcc6e00e8568f1713f,"Annapolis Junction, MD","Woodbine, MD",1.0,2011.0,2.0,IT Services,Information Technology,1.0,-1
604.0,Data Scientist,$80K-$132K (Glassdoor est.),e1da9581dc8cbedfe7775422e2b573ab3b2f88ff62bb4a8f8efdba849e3648f4,3.5,444500c3cfb613ad0ee0953a3f8f7c44cdc705a5873012650a84839efa79aa85,"San Clemente, CA","Aliso Viejo, CA",1.0,2010.0,2.0,Health Care Services & Hospitals,Health Care,1.0,-1
605.0,Data Scientist,$80K-$132K (Glassdoor est.),8acf2b737fbb8cc92d4e6edc3cfcdea9815d1e0530b6480c6b9c8d51fa5ae971,4.0,b4875bc9acaaed65fc73c086c47b3139ee49c92fb5f48331e8565a62f387308d,"New York, NY","Plainsboro, NJ",1.0,-1.0,2.0,Accounting,Accounting & Legal,12.0,-1
607.0,Data Scientist,$80K-$132K (Glassdoor est.),d30e2bc72f59eeb048777b1446438ed1ecdec88c6319a6afe117f953effddfc4,4.2,78b7a7f1c4aa73b12a1259d158587e2e444284eb717e37d12742b664892c74a0,"Atlanta, GA","Aliso Viejo, CA",2.0,1999.0,2.0,IT Services,Information Technology,0.0,"Cognizant Technology Solutions, Infosys, Wipro"
608.0,Data Scientist,$80K-$132K (Glassdoor est.),96d6b47ec42daa196052b4f1784002d7cd0c35eaee34d8f33f30e4dff578c172,3.2,756a512e1c4faac387b6a8044015c27e879793630f0af666995b71141d352e0c,"Plano, TX","Plano, TX",1.0,-1.0,2.0,Consulting,Business Services,1.0,-1
609.0,Data Scientist,$80K-$132K (Glassdoor est.),a1f51d786bfb5808dc802d760cb558ec8424a04b706359c4f47c50ad0800f33a,3.4,76b8e4d0e81a81145467928f4ace03b6a6fe5aea1ea48d9e2d130a3df37175b0,"Fairfax, VA","Fairfax, VA",7.0,1985.0,2.0,Aerospace & Defense,Aerospace & Defense,6.0,-1
610.0,Data Scientist,$80K-$132K (Glassdoor est.),3223d2535a0067c97788750c5cb14b089c8cb024b095a0b7444f2a1ba856cc76,4.7,9d246896ddab10d47ffafc35022aa54fe547516baf772498a12d1b2e2f96a939,"Washington, DC","Fairmont, WV",1.0,-1.0,2.0,-1,-1,1.0,-1
611.0,(Sr.) Data Scientist -,$87K-$141K (Glassdoor est.),fddda787026acebb585bc8a48608f144b7555c67562df05c0803308c1beadf16,3.6,18fc4d8c7aac62f0c7cb9baada8d1e15fd6c8fe1152d5107a9371ef8bdf4e851,Utah,"South Jordan, UT",4.0,1997.0,2.0,Banks & Credit Unions,Finance,13.0,-1
612.0,Senior Data Scientist,$87K-$141K (Glassdoor est.),080cb6a430aef9a4dea7c7d8a68cfa3edfd6dc4746849c726b01474c0eaa9dfa,4.2,dbf7c00ed8b77ec4e01a3cf3fd41345d0f4312429b90318a921b452a7e2e6686,"Alexandria, VA","Herndon, VA",5.0,1968.0,3.0,Research & Development,Business Services,0.0,-1
614.0,Data Scientist,$87K-$141K (Glassdoor est.),27e2320aa5b977597817797a593a0bcdd7b17ef83e9d73e1dd56821b998268e4,3.2,472de140f50a6d1e9db8edb135a0fb19fa28c014ff8fc1102991326febc4bb2f,"Wellesley, MA","Bethesda, MD",2.0,1853.0,2.0,Insurance Carriers,Insurance,3.0,Humana
617.0,Data Scientist,$87K-$141K (Glassdoor est.),d30e2bc72f59eeb048777b1446438ed1ecdec88c6319a6afe117f953effddfc4,4.2,78b7a7f1c4aa73b12a1259d158587e2e444284eb717e37d12742b664892c74a0,"Atlanta, GA","Aliso Viejo, CA",2.0,1999.0,2.0,IT Services,Information Technology,0.0,"Cognizant Technology Solutions, Infosys, Wipro"
618.0,Data Scientist,$87K-$141K (Glassdoor est.),86d939cbaf009c794a7144b6b6d59e2f7b59a100e442831e5e68f375e55835af,4.5,9e5bbfa9dc9a9cb91ba717d253ea2df276a41b0a779803323a90adbd4dc0f1aa,"Alexandria, VA","Fairfax, VA",7.0,2009.0,2.0,Aerospace & Defense,Aerospace & Defense,13.0,-1
619.0,Data Scientist,$87K-$141K (Glassdoor est.),8b12b8fdf08fc7c7316119de4dfce891e47ec6a87449fd118cb79e5f304c1afe,3.0,ace2bd745922d80b51336b86bba3e04ee6e573f50e733af1cc91f6e8bdd54b97,"Bellevue, WA","Bellevue, WA",7.0,2006.0,2.0,Consulting,Business Services,2.0,-1
620.0,Data Scientist,$87K-$141K (Glassdoor est.),9ca0bba6650ac5b3b3ca73a686ad61a739eeb13f938c22a2f620a5840c9f6acc,3.3,6400b72d4e5b0c1ba5ad97f87e85fe9260c1d91f95677bb8079f2d0e828e001d,United States,"San Diego, CA",5.0,1951.0,3.0,Aerospace & Defense,Aerospace & Defense,0.0,"Accenture, Northrop Grumman, Xerox"
621.0,Data Scientist,$87K-$141K (Glassdoor est.),df42b4d4c11968d9a87ab242216413527a3c425030986c7916afdf36b8550e37,4.0,f99e3942090a1865640761d7ea0a26a1bc999f0504667928549adccaa18967ec,"Thousand Oaks, CA","Westlake Village, CA",1.0,-1.0,2.0,-1,-1,12.0,-1
622.0,Data Engineer,$87K-$141K (Glassdoor est.),864329d2500a8e7def0115108c77a44d0d68786568414a34a5ea5bc72f4d3eb5,3.5,280499b70a56b54f1eb51395724e7ce642d96afe99ce9f26eb99be2f500efe9c,"Orange, CA","Orange, CA",6.0,2013.0,2.0,Health Care Services & Hospitals,Health Care,13.0,-1
623.0,Data Scientist,$87K-$141K (Glassdoor est.),8cd75da430e31883e655097346f1bd0bb8cd7ca31af544b14617c9c40ac32a81,3.5,5e78439584ee69e124f72ba48c43ed2adc33a776c69a5a5133b16abe7c59e0bc,"Baltimore, MD","New York, NY",1.0,1998.0,2.0,Consulting,Business Services,9.0,-1
624.0,Data Scientist,$87K-$141K (Glassdoor est.),c4bcdebd427f5a2f06695bb4109ba6e6a707b3837544b0b3545f651b504aaf41,3.6,0e0f0648d95e0d3e034f5a29eaac0f1d06134ac58cb27d0a1310c12f41332cbc,"Herndon, VA","Littleton, CO",7.0,1990.0,2.0,Computer Hardware & Software,Information Technology,2.0,-1
625.0,Data Scientist,$87K-$141K (Glassdoor est.),51ac52da442a3b90f22c8e76b8d8a07977ee92aab27bbafe65768c7219256866,3.0,117ce4eaed12eb5f8e5fbe4d71ce1e76de14de916770aed7cda6745e1cc1bdc4,"Alexandria, VA","Alexandria, VA",7.0,2012.0,2.0,Enterprise Software & Network Solutions,Information Technology,13.0,-1
626.0,Data Scientist/Data Analytics Practitioner,$87K-$141K (Glassdoor est.),65b770e98a1e53e753b502f3c049d813a5f464b5bf653d5d53b3b74de5328ba1,4.0,082d9dcbe142f33bc64f9da0ad40486e89def13a960a794793451762c258297f,"Bridgeport, WV","Reston, VA",3.0,1996.0,7.0,Consulting,Business Services,4.0,"Booz Allen Hamilton, SAIC, LMI"
627.0,Data Scientist,$87K-$141K (Glassdoor est.),5a579d5813310547cee14af9ba66716e7f42cdce1c1fb091a9f4e42730d25e66,4.6,92eefdf14e02142ca124933b32b0d5cdd0585d9d092821e47c4525f38d7e43c4,"The Woodlands, TX","Houston, TX",1.0,1988.0,2.0,Staffing & Outsourcing,Business Services,2.0,-1
628.0,Data Scientist,$87K-$141K (Glassdoor est.),8e5b0a1fbfe54d635c3ce92e6c9f2578088055d6e8756d0eef78ac5df1bfe443,4.3,5a250d40041c6d7efd57748bd913288bab729336b28459039976f0727bcf9b17,"Oakville, CA","Oakville, Canada",3.0,2000.0,2.0,Computer Hardware & Software,Information Technology,4.0,-1
629.0,Data Scientist,$87K-$141K (Glassdoor est.),9c7830b76ae3e4bc52618473c724a0913f2747ac7d6f54141369e9cbf4cc6b99,4.7,0a7b542ee9da5c43f56485f1a235d82f27ee0b12975f4186c4160e3c62fb32c6,"Chicago, IL","Itasca, IL",7.0,1994.0,2.0,Staffing & Outsourcing,Business Services,2.0,-1
630.0,Data Scientist,$87K-$141K (Glassdoor est.),62d60eb22be51fe4e40d5b1953da5928b40d4d879a0a7bf4e4dd266ad1dae149,3.7,4fe28fcee15370b33975c7daf98da1221f7c4b0a8d14b2b81136f4deccd608b4,"Arlington, VA","Vienna, VA",4.0,2004.0,2.0,IT Services,Information Technology,13.0,-1
631.0,"Data Scientist, Kinship - NYC/Portland",$92K-$155K (Glassdoor est.),29a350f36e156c7055768a7b80511cf3987e694638bc3edcdc80aad246a14189,3.9,8dd97e0fec1b81996afd32ecc5547503f6fc2d1b03b726bfa1a5556f455e758f,"New York, NY","Mc Lean, VA",2.0,1911.0,2.0,Food & Beverage Manufacturing,Manufacturing,3.0,-1
632.0,Data Scientist,$92K-$155K (Glassdoor est.),ff83a3d130181afd2a39250630447efb9377f87267a639c938e2d5b71cffcd22,4.9,84d69a10eab88d0eff2db82ce85e3bd698eb26ab8bdba0405240e7ebbf41a6d7,New Jersey,"Holmdel, NJ",1.0,2013.0,2.0,Enterprise Software & Network Solutions,Information Technology,12.0,-1
633.0,Data Scientist,$92K-$155K (Glassdoor est.),13ee6afcb04067ccad5a2e7f4f1fce784680463c796f8a950739bcaeae8ed1ce,3.0,270121f9476c068695010be1c97c1a5007868d5d4ca6a532472305768d3d82f4,"Seattle, WA","Fremont, CA",7.0,-1.0,2.0,Consulting,Business Services,8.0,-1
634.0,Data Scientist,$92K-$155K (Glassdoor est.),71b61d008d8552eaa9fc9eb39fa50ef37d5cfb51c709e353dbe9725453e80749,2.5,0edca32492a9d0938624d9ef7fc22e889fb2ffb5ca9b36eee82dbfb37f18a2e9,"Naperville, IL","Naperville, IL",5.0,1954.0,2.0,Wholesale,Business Services,13.0,"United Natural Foods, US Foods, DPI Specialty Foods"
635.0,Data Scientist,$92K-$155K (Glassdoor est.),4fffe1e569b58cc3bac117948c228d67f5ee2113ca6215512da667f7bf4e63ea,3.5,57751d494fc93c4e1c689c0e5b35527db73757c54be73476a37c5c64473e9bf1,"San Francisco, CA","San Francisco, CA",7.0,1998.0,2.0,Consulting,Business Services,6.0,-1
636.0,Data Scientist - TS/SCI Required,$92K-$155K (Glassdoor est.),c4afbba2aa5530da479929007faf033ab5da4836f25d91f2d58881d3daf2ee76,5.0,c2fbe84c71acf93080c5fd5817d3af69ec7fef3764d815fcc6e00e8568f1713f,"Baltimore, MD","Woodbine, MD",1.0,2011.0,2.0,IT Services,Information Technology,1.0,-1
638.0,Senior Data Scientist,$92K-$155K (Glassdoor est.),a586bcba4169ceed048463b61fcff0402cf456c802618816433c531d950e1754,3.5,290ed85eb6e03dcab47f02a3b6c23f925899ab894895c31fef3ad21662b249ed,"Herndon, VA","Westminster, CO",5.0,-1.0,3.0,Aerospace & Defense,Aerospace & Defense,5.0,-1
639.0,Data Scientist,$92K-$155K (Glassdoor est.),55a3d12ab6e9edfdec1995d99d09e05e274d424dccdd7bee91b6d176e5736a34,3.0,6863d57b7bd774148384358d01015b627a9706a93e69e3050a638418cd68f91e,"Bellevue, WA","San Bruno, CA",7.0,1999.0,2.0,Enterprise Software & Network Solutions,Information Technology,13.0,"LivePerson, Salesforce, SAP"
640.0,Data Scientist(s)/Machine Learning Engineer,$92K-$155K (Glassdoor est.),9d1ed6dcb3f8afff5004f304e3390c1c273bc8d873e3068577186337243b5d58,5.0,aca0e947d5d148176e0b863f170e61404d492dbcf8945e1c49bf9bbc44705af1,"New York, NY","Coconut Creek, FL",1.0,1987.0,2.0,Staffing & Outsourcing,Business Services,13.0,-1
641.0,Data Scientist,$92K-$155K (Glassdoor est.),851b76b444081ae955d1732ee93e24f4f789da9f6b99b884a585d2d22e28680f,4.7,f9f45bbf3f24ed4ad3b09fa3c97ac8973f85588c2a0932ab57995d21e09023cd,"Chicago, IL","Naperville, IL",7.0,-1.0,2.0,IT Services,Information Technology,13.0,-1
